id,created_at,passed,failure_reason,failure_message,face_score,face_score_percent,face_score_threshold,started_at,completed_at,duration_ms,summary_bucket,summary_path,summary_bytes,summary_width,summary_height,occlusion_check,platform,app_version,device_model,camera_resolution,face_check_enabled,hand_check_enabled,test_case,tester_name,group_id,sequence,hand_count,eye_combined
566734b7-3608-4764-ab70-2661bcbfddc8,2026-05-12 02:44:03.682222+00,True,,,0.961647,96.1647,,2026-05-12 02:43:52.152452+00,2026-05-12 02:43:57.464045+00,5312,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/dd21cfcb-b6cf-440d-a74b-a9a258498c06/6.jpg,76288,480,640,"{'left': {'score': 0, 'std_dev': 22.104168506272387, 'lum_ratio': 0.8089026651783215, 'saturation': 109.82020380623516}, 'right': {'score': 0, 'std_dev': 29.0095132957507, 'lum_ratio': 0.832531480859394, 'saturation': 100.07327524930949}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 121.88305215053684}",ios,1.0.0+1,"iPhone18,3",,,,1. หน้าตรง,ปุ๊,dd21cfcb-b6cf-440d-a74b-a9a258498c06,6,0,
c6d6dfe0-7720-4d1c-bd07-7165b7efa8c2,2026-05-12 02:44:03.682222+00,True,,,0.965796,96.5796,,2026-05-12 02:43:52.152452+00,2026-05-12 02:43:57.464045+00,5312,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/dd21cfcb-b6cf-440d-a74b-a9a258498c06/7.jpg,77775,480,640,"{'left': {'score': 0, 'std_dev': 21.450112484167832, 'lum_ratio': 0.8034392958317444, 'saturation': 111.92347514068655}, 'right': {'score': 0, 'std_dev': 29.641144125146834, 'lum_ratio': 0.8462882158355987, 'saturation': 102.36077889804152}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 123.29748369565247}",ios,1.0.0+1,"iPhone18,3",,,,1. หน้าตรง,ปุ๊,dd21cfcb-b6cf-440d-a74b-a9a258498c06,7,0,
02588cf7-1a68-4ed1-ae4a-0d41e1e08a4b,2026-05-12 02:44:03.682222+00,True,,,0.963875,96.3875,,2026-05-12 02:43:52.152452+00,2026-05-12 02:43:57.464045+00,5312,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/dd21cfcb-b6cf-440d-a74b-a9a258498c06/4.jpg,71429,480,640,"{'left': {'score': 0, 'std_dev': 21.14553282763476, 'lum_ratio': 0.822517707195601, 'saturation': 111.77187723383857}, 'right': {'score': 0, 'std_dev': 30.445115386708434, 'lum_ratio': 0.9008317142870491, 'saturation': 100.6406188289372}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 115.76333222299989}",ios,1.0.0+1,"iPhone18,3",,,,1. หน้าตรง,ปุ๊,dd21cfcb-b6cf-440d-a74b-a9a258498c06,4,0,
32303cf2-59e4-41f2-b6cd-2ad888c6a8e7,2026-05-12 02:44:03.682222+00,True,,,0.958687,95.8687,,2026-05-12 02:43:52.152452+00,2026-05-12 02:43:57.464045+00,5312,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/dd21cfcb-b6cf-440d-a74b-a9a258498c06/8.jpg,80650,480,640,"{'left': {'score': 0, 'std_dev': 22.458537108671763, 'lum_ratio': 0.8086349053757904, 'saturation': 114.86751321465638}, 'right': {'score': 0, 'std_dev': 30.55111819138067, 'lum_ratio': 0.8496132036730866, 'saturation': 103.20741386849936}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 124.74061650815356}",ios,1.0.0+1,"iPhone18,3",,,,1. หน้าตรง,ปุ๊,dd21cfcb-b6cf-440d-a74b-a9a258498c06,8,0,
831c04bc-81d9-48fe-b83d-558433dab559,2026-05-12 02:44:03.682222+00,True,,,0.947195,94.7195,,2026-05-12 02:43:52.152452+00,2026-05-12 02:43:57.464045+00,5312,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/dd21cfcb-b6cf-440d-a74b-a9a258498c06/9.jpg,84155,480,640,"{'left': {'score': 0, 'std_dev': 23.21971084883944, 'lum_ratio': 0.809625457596278, 'saturation': 117.55059720244877}, 'right': {'score': 0, 'std_dev': 30.5214341707578, 'lum_ratio': 0.8432260499016699, 'saturation': 105.74608820098923}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 126.27913077445793}",ios,1.0.0+1,"iPhone18,3",,,,1. หน้าตรง,ปุ๊,dd21cfcb-b6cf-440d-a74b-a9a258498c06,9,0,
b13eb418-bbe1-48bc-8b6b-890f3a402a17,2026-05-12 02:44:03.682222+00,True,,,0.954174,95.4174,,2026-05-12 02:43:52.152452+00,2026-05-12 02:43:57.464045+00,5312,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/dd21cfcb-b6cf-440d-a74b-a9a258498c06/5.jpg,72333,480,640,"{'left': {'score': 0, 'std_dev': 22.251680266315578, 'lum_ratio': 0.826404818007391, 'saturation': 112.33663787729347}, 'right': {'score': 0, 'std_dev': 30.295504299757987, 'lum_ratio': 0.888388872328488, 'saturation': 100.6797203594088}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 117.7803458976153}",ios,1.0.0+1,"iPhone18,3",,,,1. หน้าตรง,ปุ๊,dd21cfcb-b6cf-440d-a74b-a9a258498c06,5,0,
3a316961-4c18-4704-8622-2b93b25504dc,2026-05-12 02:44:03.682222+00,True,,,0.961748,96.1748,,2026-05-12 02:43:52.152452+00,2026-05-12 02:43:57.464045+00,5312,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/dd21cfcb-b6cf-440d-a74b-a9a258498c06/0.jpg,75282,480,640,"{'left': {'score': 0, 'std_dev': 21.717605304249314, 'lum_ratio': 0.8340138808207039, 'saturation': 113.27328390713461}, 'right': {'score': 0, 'std_dev': 30.629348850399722, 'lum_ratio': 0.9120270419197354, 'saturation': 104.65838691599794}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 100.35012438625088}",ios,1.0.0+1,"iPhone18,3",,,,1. หน้าตรง,ปุ๊,dd21cfcb-b6cf-440d-a74b-a9a258498c06,0,0,
96804fbb-cb0d-49af-80e3-09b2638dd9ed,2026-05-12 02:44:03.682222+00,True,,,0.961163,96.1163,,2026-05-12 02:43:52.152452+00,2026-05-12 02:43:57.464045+00,5312,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/dd21cfcb-b6cf-440d-a74b-a9a258498c06/1.jpg,78351,480,640,"{'left': {'score': 0, 'std_dev': 21.60024170963646, 'lum_ratio': 0.825775184436362, 'saturation': 110.07722094176735}, 'right': {'score': 0, 'std_dev': 30.825751928555082, 'lum_ratio': 0.8915042961621745, 'saturation': 99.3989373565994}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 105.83381734860762}",ios,1.0.0+1,"iPhone18,3",,,,1. หน้าตรง,ปุ๊,dd21cfcb-b6cf-440d-a74b-a9a258498c06,1,0,
dfd85738-d8d4-4cdd-9252-71801fa6e098,2026-05-12 02:44:03.682222+00,True,,,0.920801,92.0801,,2026-05-12 02:43:52.152452+00,2026-05-12 02:43:57.464045+00,5312,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/dd21cfcb-b6cf-440d-a74b-a9a258498c06/2.jpg,71521,480,640,"{'left': {'score': 0, 'std_dev': 20.390948845750607, 'lum_ratio': 0.8252431134161605, 'saturation': 112.69458836687896}, 'right': {'score': 0, 'std_dev': 30.537309378738207, 'lum_ratio': 0.9133042170661172, 'saturation': 100.43462249201337}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 109.77827867383348}",ios,1.0.0+1,"iPhone18,3",,,,1. หน้าตรง,ปุ๊,dd21cfcb-b6cf-440d-a74b-a9a258498c06,2,0,
cc0090ad-9401-4795-97c3-3e7325f97fe9,2026-05-12 02:44:03.682222+00,True,,,0.936323,93.6323,,2026-05-12 02:43:52.152452+00,2026-05-12 02:43:57.464045+00,5312,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/dd21cfcb-b6cf-440d-a74b-a9a258498c06/3.jpg,72400,480,640,"{'left': {'score': 0, 'std_dev': 21.445000787137904, 'lum_ratio': 0.8250544866725592, 'saturation': 112.42630265260573}, 'right': {'score': 0, 'std_dev': 30.756411005544525, 'lum_ratio': 0.9005754943470796, 'saturation': 99.97116332617553}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 111.5998767025069}",ios,1.0.0+1,"iPhone18,3",,,,1. หน้าตรง,ปุ๊,dd21cfcb-b6cf-440d-a74b-a9a258498c06,3,0,
53f846aa-2b5d-4f55-b1fc-1d9a74bf2f31,2026-05-12 03:08:55.171818+00,True,,,0.969237,96.9237,0.5,2026-05-12 03:08:41.053353+00,2026-05-12 03:08:49.313849+00,8260,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/66022821-2629-4601-8126-41f7ced9abb5/9.jpg,86362,480,640,"{'left': {'score': 0, 'std_dev': 23.663643094543335, 'lum_ratio': 0.7115382455465435, 'saturation': 124.77281685106661}, 'right': {'score': 0, 'std_dev': 32.44951804078029, 'lum_ratio': 0.8021645629863444, 'saturation': 116.36618133047024}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 125.39430304659321}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,,ปุ๊,66022821-2629-4601-8126-41f7ced9abb5,9,0,0
633ac3fe-e923-4d54-9bc7-7e2567afb170,2026-05-12 03:08:55.171818+00,True,,,0.971133,97.1133,0.5,2026-05-12 03:08:41.053353+00,2026-05-12 03:08:49.313849+00,8260,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/66022821-2629-4601-8126-41f7ced9abb5/10.jpg,86048,480,640,"{'left': {'score': 0, 'std_dev': 23.87375593754487, 'lum_ratio': 0.7105714224995453, 'saturation': 123.3975792733623}, 'right': {'score': 0, 'std_dev': 31.513861236996398, 'lum_ratio': 0.7865040879168625, 'saturation': 117.16613125665553}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 125.83472329748874}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,,ปุ๊,66022821-2629-4601-8126-41f7ced9abb5,10,0,0
462ce752-f03a-4922-9d3c-974e68dd9495,2026-05-12 03:08:55.171818+00,True,,,0.955969,95.5969,0.5,2026-05-12 03:08:41.053353+00,2026-05-12 03:08:49.313849+00,8260,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/66022821-2629-4601-8126-41f7ced9abb5/1.jpg,81154,480,640,"{'left': {'score': 0, 'std_dev': 24.717192830761327, 'lum_ratio': 0.7145698248115598, 'saturation': 126.26933589539047}, 'right': {'score': 0, 'std_dev': 32.36213526430337, 'lum_ratio': 0.7879427695398242, 'saturation': 116.64827017166934}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 125.30828073770247}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,,ปุ๊,66022821-2629-4601-8126-41f7ced9abb5,1,0,0
19ad9639-66a5-4f8b-8c37-493beb289625,2026-05-12 03:08:55.171818+00,True,,,0.959125,95.9125,0.5,2026-05-12 03:08:41.053353+00,2026-05-12 03:08:49.313849+00,8260,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/66022821-2629-4601-8126-41f7ced9abb5/2.jpg,81773,480,640,"{'left': {'score': 0, 'std_dev': 23.992983124838343, 'lum_ratio': 0.7128435730414613, 'saturation': 129.95339629267136}, 'right': {'score': 0, 'std_dev': 32.5873300322328, 'lum_ratio': 0.79696364497964, 'saturation': 117.1231446457026}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 124.67161148147892}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,,ปุ๊,66022821-2629-4601-8126-41f7ced9abb5,2,0,0
31d13f8c-04a5-4a3a-a744-a8d4c58021a5,2026-05-12 03:08:55.171818+00,True,,,0.961329,96.1329,0.5,2026-05-12 03:08:41.053353+00,2026-05-12 03:08:49.313849+00,8260,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/66022821-2629-4601-8126-41f7ced9abb5/3.jpg,83986,480,640,"{'left': {'score': 0, 'std_dev': 24.358331547637096, 'lum_ratio': 0.7043226351954167, 'saturation': 129.15523141610427}, 'right': {'score': 0, 'std_dev': 32.711834361297214, 'lum_ratio': 0.7892867981450354, 'saturation': 116.18983157621982}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 126.91785467372002}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,,ปุ๊,66022821-2629-4601-8126-41f7ced9abb5,3,0,0
e0832c37-0dc2-4d9a-9e36-e1b90f22070d,2026-05-12 03:08:55.171818+00,True,,,0.939986,93.9986,0.5,2026-05-12 03:08:41.053353+00,2026-05-12 03:08:49.313849+00,8260,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/66022821-2629-4601-8126-41f7ced9abb5/4.jpg,84227,480,640,"{'left': {'score': 0, 'std_dev': 23.790109812068078, 'lum_ratio': 0.693394823455515, 'saturation': 126.70845270832105}, 'right': {'score': 0, 'std_dev': 32.12598280004062, 'lum_ratio': 0.7804436283459482, 'saturation': 117.36349915561556}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 127.48735766045395}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,,ปุ๊,66022821-2629-4601-8126-41f7ced9abb5,4,0,0
476bdac6-1a1e-4999-84c3-aa13e4b60911,2026-05-12 03:08:55.171818+00,True,,,0.949172,94.9172,0.5,2026-05-12 03:08:41.053353+00,2026-05-12 03:08:49.313849+00,8260,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/66022821-2629-4601-8126-41f7ced9abb5/5.jpg,84725,480,640,"{'left': {'score': 0, 'std_dev': 23.78859367283362, 'lum_ratio': 0.7078070866460798, 'saturation': 127.15300299252878}, 'right': {'score': 0, 'std_dev': 32.624373805508746, 'lum_ratio': 0.7963349614853572, 'saturation': 116.44142577653153}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 126.17863434103235}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,,ปุ๊,66022821-2629-4601-8126-41f7ced9abb5,5,0,0
3caabe96-50c2-47a6-ba82-9d02c2624fdd,2026-05-12 03:08:55.171818+00,True,,,0.967846,96.7846,0.5,2026-05-12 03:08:41.053353+00,2026-05-12 03:08:49.313849+00,8260,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/66022821-2629-4601-8126-41f7ced9abb5/6.jpg,85055,480,640,"{'left': {'score': 0, 'std_dev': 23.302431965214613, 'lum_ratio': 0.697994845298214, 'saturation': 124.59426271623235}, 'right': {'score': 0, 'std_dev': 31.974478525161224, 'lum_ratio': 0.787699866864247, 'saturation': 117.41768403267041}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 126.47596493688496}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,,ปุ๊,66022821-2629-4601-8126-41f7ced9abb5,6,0,0
ce7fb662-4f52-455a-b526-1faeb127fb96,2026-05-12 03:08:55.171818+00,True,,,0.967818,96.7818,0.5,2026-05-12 03:08:41.053353+00,2026-05-12 03:08:49.313849+00,8260,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/66022821-2629-4601-8126-41f7ced9abb5/7.jpg,86044,480,640,"{'left': {'score': 0, 'std_dev': 23.611199960649444, 'lum_ratio': 0.7085300608207581, 'saturation': 123.65699955588497}, 'right': {'score': 0, 'std_dev': 32.56208171031952, 'lum_ratio': 0.8016377815800265, 'saturation': 116.54994775360747}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 125.95026698369496}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,,ปุ๊,66022821-2629-4601-8126-41f7ced9abb5,7,0,0
1ad67114-6100-48b8-b9d9-de4d33340c47,2026-05-12 03:08:55.171818+00,True,,,0.968113,96.8113,0.5,2026-05-12 03:08:41.053353+00,2026-05-12 03:08:49.313849+00,8260,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/66022821-2629-4601-8126-41f7ced9abb5/8.jpg,84473,480,640,"{'left': {'score': 0, 'std_dev': 23.739655934376266, 'lum_ratio': 0.7159980104016566, 'saturation': 125.72579713649806}, 'right': {'score': 0, 'std_dev': 31.700226941305964, 'lum_ratio': 0.7924814586633742, 'saturation': 118.0235510578762}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 125.31574677419144}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,,ปุ๊,66022821-2629-4601-8126-41f7ced9abb5,8,0,0
ec561263-d54d-4a11-b879-c4a4d616aec5,2026-05-12 03:16:38.472378+00,True,,,0.96587,96.587,0.5,2026-05-12 03:15:18.658928+00,2026-05-12 03:16:30.314373+00,71655,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/5f47152d-c70f-4948-85a7-3517a501a1da/1.jpg,92935,480,640,"{'left': {'score': 0, 'std_dev': 34.99991202148144, 'lum_ratio': 0.870287351443338, 'saturation': 120.07937075849493}, 'right': {'score': 0, 'std_dev': 33.8922405791876, 'lum_ratio': 0.8551407560623916, 'saturation': 125.63114183752114}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 136.1352829731724}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,1. หน้าตรง,ตวง,5f47152d-c70f-4948-85a7-3517a501a1da,1,0,0
cdbc87b0-c892-4ecf-8db0-ddc54c08d79d,2026-05-12 03:16:38.472378+00,True,,,0.952218,95.2218,0.5,2026-05-12 03:15:18.658928+00,2026-05-12 03:16:30.314373+00,71655,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/5f47152d-c70f-4948-85a7-3517a501a1da/2.jpg,90890,480,640,"{'left': {'score': 0, 'std_dev': 33.57147786830025, 'lum_ratio': 0.8676790381655758, 'saturation': 120.26352779297856}, 'right': {'score': 0, 'std_dev': 34.78366885614134, 'lum_ratio': 0.8729254176581408, 'saturation': 126.08267025418257}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 134.61517231329518}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,1. หน้าตรง,ตวง,5f47152d-c70f-4948-85a7-3517a501a1da,2,0,0
2a705b49-225b-4983-aade-a6621a2a41f2,2026-05-12 03:16:38.472378+00,True,,,0.95342,95.342,0.5,2026-05-12 03:15:18.658928+00,2026-05-12 03:16:30.314373+00,71655,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/5f47152d-c70f-4948-85a7-3517a501a1da/3.jpg,86920,480,640,"{'left': {'score': 0, 'std_dev': 33.64117366835298, 'lum_ratio': 0.8508765519174536, 'saturation': 120.29970844548416}, 'right': {'score': 0, 'std_dev': 35.432196026191086, 'lum_ratio': 0.8611703973137691, 'saturation': 125.2644119292791}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 135.75446944858356}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,1. หน้าตรง,ตวง,5f47152d-c70f-4948-85a7-3517a501a1da,3,0,0
ccedc0e3-49ee-4148-8af7-071db0380772,2026-05-12 03:16:38.472378+00,True,,,0.908836,90.8836,0.5,2026-05-12 03:15:18.658928+00,2026-05-12 03:16:30.314373+00,71655,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/5f47152d-c70f-4948-85a7-3517a501a1da/4.jpg,86377,480,640,"{'left': {'score': 0, 'std_dev': 33.193845962626575, 'lum_ratio': 0.8568041320114226, 'saturation': 121.05164677004711}, 'right': {'score': 0, 'std_dev': 35.7066115153335, 'lum_ratio': 0.8801089087085773, 'saturation': 125.94224839234109}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 134.7453664095359}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,1. หน้าตรง,ตวง,5f47152d-c70f-4948-85a7-3517a501a1da,4,0,0
9ad530d2-ef04-46c0-90b4-ef57d16c2ca0,2026-05-12 03:16:38.472378+00,True,,,0.877296,87.7296,0.5,2026-05-12 03:15:18.658928+00,2026-05-12 03:16:30.314373+00,71655,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/5f47152d-c70f-4948-85a7-3517a501a1da/5.jpg,91596,480,640,"{'left': {'score': 0, 'std_dev': 34.53314881107958, 'lum_ratio': 0.845739150099234, 'saturation': 122.6436387035797}, 'right': {'score': 0, 'std_dev': 34.78290707661094, 'lum_ratio': 0.8494990090525659, 'saturation': 126.14822074478116}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 135.9161927689588}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,1. หน้าตรง,ตวง,5f47152d-c70f-4948-85a7-3517a501a1da,5,0,0
7ef5d0e8-c8ed-4f69-9e6b-8fa3278fc419,2026-05-12 03:16:38.472378+00,True,,,0.89982,89.982,0.5,2026-05-12 03:15:18.658928+00,2026-05-12 03:16:30.314373+00,71655,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/5f47152d-c70f-4948-85a7-3517a501a1da/6.jpg,93435,480,640,"{'left': {'score': 0, 'std_dev': 35.13979572393549, 'lum_ratio': 0.8555841661044623, 'saturation': 123.82564436991831}, 'right': {'score': 0, 'std_dev': 35.6391708049464, 'lum_ratio': 0.8696150994280183, 'saturation': 125.69317499469116}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 135.023067521368}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,1. หน้าตรง,ตวง,5f47152d-c70f-4948-85a7-3517a501a1da,6,0,0
6167a29f-4cd8-4f76-874c-3c544d144df0,2026-05-12 03:16:38.472378+00,True,,,0.894427,89.4427,0.5,2026-05-12 03:15:18.658928+00,2026-05-12 03:16:30.314373+00,71655,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/5f47152d-c70f-4948-85a7-3517a501a1da/7.jpg,94279,480,640,"{'left': {'score': 0, 'std_dev': 34.42803259671697, 'lum_ratio': 0.8523112459098267, 'saturation': 120.35801240182934}, 'right': {'score': 0, 'std_dev': 34.38783145618596, 'lum_ratio': 0.860334963579908, 'saturation': 124.61150339429506}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 135.6145356792127}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,1. หน้าตรง,ตวง,5f47152d-c70f-4948-85a7-3517a501a1da,7,0,0
8647e3b5-dde1-4668-8447-cf1e7ee34696,2026-05-12 03:16:38.472378+00,True,,,0.878637,87.8637,0.5,2026-05-12 03:15:18.658928+00,2026-05-12 03:16:30.314373+00,71655,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/5f47152d-c70f-4948-85a7-3517a501a1da/8.jpg,95223,480,640,"{'left': {'score': 0, 'std_dev': 33.30952488764492, 'lum_ratio': 0.8513380458084601, 'saturation': 119.68446445356734}, 'right': {'score': 0, 'std_dev': 33.76909036539864, 'lum_ratio': 0.862651302870484, 'saturation': 123.79627600637869}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 134.80506501181893}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,1. หน้าตรง,ตวง,5f47152d-c70f-4948-85a7-3517a501a1da,8,0,0
35744a02-1e05-4129-ab89-237c49b9ec89,2026-05-12 03:16:38.472378+00,True,,,0.920414,92.0414,0.5,2026-05-12 03:15:18.658928+00,2026-05-12 03:16:30.314373+00,71655,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/5f47152d-c70f-4948-85a7-3517a501a1da/9.jpg,95688,480,640,"{'left': {'score': 0, 'std_dev': 32.72694243215975, 'lum_ratio': 0.8477825986450982, 'saturation': 119.23529443440314}, 'right': {'score': 0, 'std_dev': 33.6981586135968, 'lum_ratio': 0.8611479975016364, 'saturation': 124.2290680673205}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 135.39375582573234}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,1. หน้าตรง,ตวง,5f47152d-c70f-4948-85a7-3517a501a1da,9,0,0
d191138c-47d3-4cde-9e65-7b1a4f50b03f,2026-05-12 03:16:38.472378+00,True,,,0.918128,91.8128,0.5,2026-05-12 03:15:18.658928+00,2026-05-12 03:16:30.314373+00,71655,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/5f47152d-c70f-4948-85a7-3517a501a1da/10.jpg,94815,480,640,"{'left': {'score': 0, 'std_dev': 32.9317935202905, 'lum_ratio': 0.8486360972096001, 'saturation': 119.18809137811367}, 'right': {'score': 0, 'std_dev': 33.75318429091993, 'lum_ratio': 0.8630725949779504, 'saturation': 122.87740239934969}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 135.56716143194691}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,1. หน้าตรง,ตวง,5f47152d-c70f-4948-85a7-3517a501a1da,10,0,0
8542ec17-ca94-4558-a534-1943a0033eae,2026-05-12 04:10:30.695227+00,True,,,0.887403,88.7403,0.5,2026-05-12 04:10:07.929245+00,2026-05-12 04:10:24.748465+00,16819,liveness-summaries,https://iiyqzqlrbckdxdpjnyth.supabase.co/storage/v1/object/public/liveness-summaries/frames/0fe838d8-c2a8-4dc9-b7e3-6c7d4903275e/8.jpg,91488,480,640,"{'left': {'score': 0, 'std_dev': 33.02097675230901, 'lum_ratio': 0.9000133169717145, 'saturation': 94.61000008949215}, 'right': {'score': 0, 'std_dev': 32.439114104854475, 'lum_ratio': 0.8569421082823772, 'saturation': 87.36440357566707}, 'occluded': False, 'evaluated': True, 'combined_score': 0, 'reference_luminance': 130.76623786569522}",ios,1.0.0+1,"iPhone18,3",640x480,True,True,2. ปิดปาก,ตวง,0fe838d8-c2a8-4dc9-b7e3-6c7d4903275e,8,1,0
